id,title,model_type,storage_gb,price,currency,state_name,shipping_free,logistic_type,seller_status,condition,permalink
MLA9145012813,iphone 15 pro max 512gb nuevo sellado,Pro Max,512,2096255,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA4006086273,iphone 15 plus 256gb nuevo sellado,Plus,256,1241861,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8410598437,iphone 15 pro 256gb nuevo sellado,Pro,256,1544331,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA8972064951,iphone 15 base 256gb garantia oficial,Base,256,1020972,ARS,CABA,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA5025289099,iphone 15 base 256gb nuevo sellado,Base,256,1057648,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9855728370,iphone 15 pro 512gb garantia oficial,Pro,512,1862481,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA3537363541,iphone 15 pro 256gb nuevo sellado,Pro,256,1484296,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4595818171,iphone 15 pro 256gb full,Pro,256,1526997,ARS,Córdoba,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9737440352,iphone 15 plus 128gb oferta,Plus,128,1563855,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA9446034734,iphone 15 pro max 256gb,Pro Max,256,1781794,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4159917292,iphone 15 plus 256gb libre,Plus,256,1294597,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA6744132833,iphone 15 plus 128gb full,Plus,128,1153934,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA2691239817,iphone 15 base 256gb libre,Base,256,1031458,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5885787104,iphone 15 pro 128gb full,Pro,128,1272840,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA3472535778,iphone 15 plus 256gb libre,Plus,256,2063926,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA1225366046,iphone 15 base 128gb oferta,Base,128,908405,ARS,Salta,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6998543735,iphone 15 pro 512gb caja abierta,Pro,512,1833837,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6936078258,iphone 15 pro 512gb full,Pro,512,1776118,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA3189353138,iphone 15 base 256gb,Base,256,1685905,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA7157507702,iphone 15 base 256gb libre,Base,256,1007941,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA7571676457,iphone 15 plus 128gb nuevo sellado,Plus,128,1102079,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA1503911634,iphone 15 base 256gb libre,Base,256,998059,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA3803069611,iphone 15 base 256gb nuevo sellado,Base,256,1056562,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3338296830,iphone 15 base 256gb envio gratis,Base,256,1100095,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA7588919626,iphone 15 pro 128gb libre,Pro,128,1310019,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3954638206,iphone 15 pro 256gb,Pro,256,1460565,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA6837140423,iphone 15 plus 256gb libre,Plus,256,1278638,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA5996418672,iphone 15 pro 128gb full,Pro,128,1245823,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8441782033,iphone 15 plus 128gb garantia oficial,Plus,128,1123588,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5954207902,iphone 15 pro max 512gb envio gratis,Pro Max,512,2074577,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA2747112232,iphone 15 base 256gb oferta,Base,256,1064718,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA2175304017,iphone 15 pro 128gb nuevo sellado,Pro,128,1284030,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9055262383,iphone 15 base 256gb full,Base,256,1007531,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4850739877,iphone 15 pro 128gb libre,Pro,128,1276339,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA7024341290,iphone 15 pro 256gb libre,Pro,256,1463859,ARS,Salta,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA2148345015,iphone 15 plus 128gb oferta,Plus,128,1122825,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA9530862812,iphone 15 pro 512gb full,Pro,512,1800401,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4496203239,iphone 15 pro max 512gb caja abierta,Pro Max,512,2128483,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA3725915610,iphone 15 pro 512gb nuevo sellado,Pro,512,1841391,ARS,Buenos Aires,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA9287521677,iphone 15 base 128gb,Base,128,941594,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3997380182,iphone 15 plus 128gb envio gratis,Plus,128,1046529,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA8514766634,iphone 15 base 128gb garantia oficial,Base,128,944479,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA1966662179,iphone 15 base 128gb nuevo sellado,Base,128,888034,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA5781301505,iphone 15 base 128gb garantia oficial,Base,128,929855,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA1915111272,iphone 15 pro 128gb envio gratis,Pro,128,1263270,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3097088483,iphone 15 pro max 512gb oferta,Pro Max,512,1996237,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4102828641,iphone 15 pro 256gb envio gratis,Pro,256,1478179,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA5955149585,iphone 15 plus 256gb nuevo sellado,Plus,256,851127,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6860464405,iphone 15 plus 256gb libre,Plus,256,1254553,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA2863844675,iphone 15 pro max 256gb oferta,Pro Max,256,1765207,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA1135749072,iphone 15 plus 256gb garantia oficial,Plus,256,1306046,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4067985169,iphone 15 base 256gb oferta,Base,256,1076364,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA8841061174,iphone 15 pro max 512gb libre,Pro Max,512,2018043,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA2015780972,iphone 15 plus 128gb oferta,Plus,128,1092263,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA2842334552,iphone 15 pro 512gb libre,Pro,512,1841264,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA8819457893,iphone 15 base 256gb garantia oficial,Base,256,1047258,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA1638773733,iphone 15 pro max 512gb nuevo sellado,Pro Max,512,2022782,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5513818912,iphone 15 plus 128gb envio gratis,Plus,128,1102746,ARS,Buenos Aires,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA7484815168,iphone 15 plus 256gb,Plus,256,1225536,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4844452015,iphone 15 pro 256gb libre,Pro,256,1431133,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5727735496,iphone 15 pro 256gb libre,Pro,256,1462839,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA5854636277,iphone 15 pro 128gb oferta,Pro,128,1331367,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA2185183112,iphone 15 pro max 512gb envio gratis,Pro Max,512,2013318,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4510745572,iphone 15 base 256gb garantia oficial,Base,256,1071489,ARS,CABA,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA4268418626,iphone 15 pro max 512gb libre,Pro Max,512,2004200,ARS,Mendoza,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA6866976974,iphone 15 pro 128gb nuevo sellado,Pro,128,1353410,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA1093951990,iphone 15 pro max 512gb caja abierta,Pro Max,512,2141308,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA7002190272,iphone 15 base 128gb nuevo sellado,Base,128,869896,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA2166058670,iphone 15 pro max 512gb libre,Pro Max,512,1995756,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA7550139546,iphone 15 base 128gb caja abierta,Base,128,931722,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA3291647639,iphone 15 pro max 512gb caja abierta,Pro Max,512,2003209,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA4536520171,iphone 15 plus 128gb nuevo sellado,Plus,128,1045153,ARS,Mendoza,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5868824748,iphone 15 pro 256gb caja abierta,Pro,256,1473695,ARS,CABA,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6054039371,iphone 15 pro 256gb,Pro,256,1505608,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA2899169638,iphone 15 base 256gb oferta,Base,256,1025723,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA7158568902,iphone 15 plus 128gb libre,Plus,128,1144238,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4133092725,iphone 15 pro max 256gb caja abierta,Pro Max,256,1618578,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA1616423848,iphone 15 pro 512gb envio gratis,Pro,512,1754145,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA9640565939,iphone 15 base 256gb nuevo sellado,Base,256,1037176,ARS,CABA,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA2149575829,iphone 15 base 128gb,Base,128,609823,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA5892956017,iphone 15 pro 256gb full,Pro,256,1547319,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA3334799664,iphone 15 plus 128gb,Plus,128,1135741,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA1609176803,iphone 15 base 256gb garantia oficial,Base,256,1000020,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5777758858,iphone 15 pro 256gb libre,Pro,256,1573615,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA9776107836,iphone 15 pro 256gb libre,Pro,256,1451710,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8806371697,iphone 15 plus 128gb oferta,Plus,128,1141294,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA3816872014,iphone 15 pro 256gb oferta,Pro,256,1447167,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA8416153220,iphone 15 base 256gb libre,Base,256,1483053,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA2432221894,iphone 15 pro 256gb garantia oficial,Pro,256,1482477,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6283301624,iphone 15 pro max 512gb nuevo sellado,Pro Max,512,2117002,ARS,Mendoza,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA1012309827,iphone 15 plus 256gb,Plus,256,1232799,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4517623123,iphone 15 base 256gb caja abierta,Base,256,1045840,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9829875790,iphone 15 pro 512gb libre,Pro,512,1731102,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA7119077461,iphone 15 pro 512gb,Pro,512,1836252,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA1129646731,iphone 15 pro max 256gb oferta,Pro Max,256,1639017,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4193557045,iphone 15 pro 512gb caja abierta,Pro,512,1794633,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9727885096,iphone 15 base 128gb libre,Base,128,600080,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA7450493016,iphone 15 pro max 256gb garantia oficial,Pro Max,256,1687023,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA4191739394,iphone 15 pro max 512gb envio gratis,Pro Max,512,2124999,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8268916871,iphone 15 pro max 512gb full,Pro Max,512,2060769,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA2822019158,iphone 15 plus 128gb caja abierta,Plus,128,1056924,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3326016489,iphone 15 pro 256gb nuevo sellado,Pro,256,993437,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6327198930,iphone 15 pro max 512gb nuevo sellado,Pro Max,512,2200099,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9347308209,iphone 15 pro max 256gb,Pro Max,256,1781692,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8411774059,iphone 15 pro max 512gb libre,Pro Max,512,2142557,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA1645046796,iphone 15 pro max 512gb envio gratis,Pro Max,512,2095160,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3688446467,iphone 15 pro 128gb garantia oficial,Pro,128,1349972,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6761334796,iphone 15 plus 128gb libre,Plus,128,1082292,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA2664876543,iphone 15 base 128gb garantia oficial,Base,128,944730,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA4844574882,iphone 15 pro max 256gb full,Pro Max,256,1630999,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA2517706056,iphone 15 plus 128gb nuevo sellado,Plus,128,1064710,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA4969240305,iphone 15 pro max 256gb nuevo sellado,Pro Max,256,1780185,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA5848950368,iphone 15 pro 128gb oferta,Pro,128,1301622,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA7228098909,iphone 15 pro 256gb,Pro,256,1518092,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA5747218802,iphone 15 plus 256gb envio gratis,Plus,256,1207275,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA5696560131,iphone 15 plus 256gb full,Plus,256,1246061,ARS,Santa Fe,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA9257034899,iphone 15 base 256gb envio gratis,Base,256,1018444,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA3045347041,iphone 15 pro 256gb caja abierta,Pro,256,1493186,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA2633310909,iphone 15 plus 128gb oferta,Plus,128,1131851,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA7111396382,iphone 15 base 128gb caja abierta,Base,128,912211,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA8353871802,iphone 15 pro 128gb envio gratis,Pro,128,1303221,ARS,Córdoba,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9167489057,iphone 15 plus 128gb oferta,Plus,128,1150970,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4366641864,iphone 15 pro 256gb envio gratis,Pro,256,1478203,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA1852808613,iphone 15 base 128gb libre,Base,128,1569860,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA5010723787,iphone 15 pro 256gb full,Pro,256,1554645,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA9539419788,iphone 15 pro 512gb libre,Pro,512,1824172,ARS,Mendoza,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA6100947738,iphone 15 base 256gb libre,Base,256,1060599,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
MLA5356690340,iphone 15 plus 256gb oferta,Plus,256,1189523,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA7253461596,iphone 15 base 256gb envio gratis,Base,256,1034431,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA4978638053,iphone 15 pro max 512gb full,Pro Max,512,2084960,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake
MLA4680775250,iphone 15 plus 128gb nuevo sellado,Plus,128,1133653,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake
MLA9730103138,iphone 15 base 128gb caja abierta,Base,128,931653,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake
MLA5829435450,iphone 15 pro max 512gb full,Pro Max,512,2081716,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake
