id,title,price,currency,state_name,shipping_free,logistic_type,seller_status,condition,permalink,storage_gb,model_type,median_segment,is_anomaly
MLA1822738024,iphone 15 pro max 128gb nuevo sellado,1388562,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA1461878699,iphone 15 plus 128gb nuevo sellado,2045367,ARS,CABA,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA1108355259,iphone 15 plus 256gb oferta,1341725,ARS,CABA,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3228041571,iphone 15 plus 128gb garantia oficial,1254398,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8278631986,iphone 15 base 512gb oferta,1447746,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA5818814056,iphone 15 base 128gb oferta,898081,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA9416315284,iphone 15 pro max 512gb oferta,2168525,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA9723600374,iphone 15 plus 128gb garantia oficial,958002,ARS,Santa Fe,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8738530839,iphone 15 pro 512gb libre,1550709,ARS,Mendoza,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA7803066722,iphone 15 base 512gb full,1725290,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA3821459565,iphone 15 pro max 512gb garantia oficial,2341267,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7443427784,iphone 15 base 512gb,1892094,ARS,Córdoba,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA5840637660,iphone 15 pro 512gb oferta,909921,ARS,Córdoba,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,True
MLA3118690401,iphone 15 pro max 512gb full,2400206,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5953541375,iphone 15 pro max 256gb envio gratis,1791886,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7106813850,iphone 15 pro 256gb oferta,1715160,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA8562203224,iphone 15 base 256gb full,898062,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2721162605,iphone 15 pro max 512gb nuevo sellado,2318189,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1198173542,iphone 15 plus 128gb nuevo sellado,1214261,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA6934406162,iphone 15 plus 512gb envio gratis,929835,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA5892934096,iphone 15 pro 256gb envio gratis,2664206,ARS,Mendoza,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA5729491941,iphone 15 base 512gb nuevo sellado,2392959,ARS,Salta,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6419364136,iphone 15 plus 512gb nuevo sellado,1111077,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA1338054852,iphone 15 pro max 128gb garantia oficial,555927,ARS,CABA,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,True
MLA9576870246,iphone 15 base 128gb full,799043,ARS,Santa Fe,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7363312115,iphone 15 pro 128gb libre,1286732,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6763381056,iphone 15 pro 256gb oferta,2698135,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1630450920,iphone 15 pro max 512gb garantia oficial,2386855,ARS,CABA,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5889838854,iphone 15 base 512gb,2065290,ARS,CABA,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA3596754006,iphone 15 pro 512gb nuevo sellado,1956690,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA6578203750,iphone 15 plus 512gb nuevo sellado,1051217,ARS,CABA,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA2527437957,iphone 15 base 128gb envio gratis,968913,ARS,CABA,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA2953220973,iphone 15 pro max 512gb nuevo sellado,2079249,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA2974189116,iphone 15 plus 512gb,1385594,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA4277004119,iphone 15 pro max 512gb full,1797013,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA5091071065,iphone 15 plus 256gb libre,1378052,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1600280797,iphone 15 pro max 256gb,1870570,ARS,Santa Fe,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA7571426454,iphone 15 pro 128gb oferta,1189292,ARS,CABA,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3346226863,iphone 15 base 512gb libre,1695537,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2558447491,iphone 15 plus 256gb oferta,1410575,ARS,Córdoba,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA3514767690,iphone 15 pro 256gb libre,1658909,ARS,Buenos Aires,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA8858525260,iphone 15 pro 128gb oferta,1327673,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA5815456423,iphone 15 pro max 512gb envio gratis,1892916,ARS,Salta,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA9750413795,iphone 15 plus 128gb libre,1154337,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8597430448,iphone 15 base 512gb garantia oficial,1636036,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2576687041,iphone 15 base 128gb full,784400,ARS,Mendoza,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA3041694665,iphone 15 plus 256gb envio gratis,1353414,ARS,Buenos Aires,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA5743081773,iphone 15 plus 512gb nuevo sellado,1660530,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA4929905853,iphone 15 pro max 128gb libre,1635337,ARS,Mendoza,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA7221306200,iphone 15 plus 512gb oferta,1382558,ARS,Salta,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA7836269278,iphone 15 base 256gb oferta,934660,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA2523567737,iphone 15 base 512gb,1181526,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA2529959307,iphone 15 pro max 512gb libre,2085464,ARS,CABA,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA4501582266,iphone 15 pro 128gb nuevo sellado,1434934,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA8834481485,iphone 15 plus 128gb libre,1160391,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA9299151378,iphone 15 pro 128gb,1234125,ARS,Salta,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6948705204,iphone 15 base 256gb oferta,1695023,ARS,Salta,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA5068328014,iphone 15 pro 512gb,1899777,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro,1805847.5,False
MLA7120805597,iphone 15 pro max 128gb garantia oficial,1051483,ARS,Mendoza,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA2364985733,iphone 15 base 256gb oferta,1153844,ARS,Buenos Aires,False,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9984693426,iphone 15 pro max 256gb full,1714473,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1262547127,iphone 15 pro max 512gb full,2211139,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA9742273374,iphone 15 base 256gb nuevo sellado,936394,ARS,CABA,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA3570678896,iphone 15 base 512gb full,1491503,ARS,Salta,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6180980685,iphone 15 pro 256gb envio gratis,1473158,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA9470146433,iphone 15 pro 256gb,1349342,ARS,Salta,False,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA8699391771,iphone 15 base 128gb,777481,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA3471501664,iphone 15 base 128gb,852898,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA4788727289,iphone 15 pro 128gb envio gratis,1309767,ARS,Mendoza,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA6082842624,iphone 15 pro 128gb libre,1433281,ARS,CABA,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA4602251701,iphone 15 pro max 256gb full,1462829,ARS,Córdoba,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6956472146,iphone 15 plus 256gb libre,1314853,ARS,Mendoza,False,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1927502456,iphone 15 pro max 512gb envio gratis,1823581,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA3846850865,iphone 15 plus 256gb nuevo sellado,1125787,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA1481688861,iphone 15 pro max 256gb,1508873,ARS,Santa Fe,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8556515581,iphone 15 plus 256gb full,1403094,ARS,Buenos Aires,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA2646064365,iphone 15 base 128gb envio gratis,892034,ARS,Buenos Aires,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA2502803890,iphone 15 base 128gb,899208,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6600473309,iphone 15 pro max 256gb full,1781866,ARS,Mendoza,False,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1520971272,iphone 15 plus 256gb envio gratis,1132826,ARS,Córdoba,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA2751606902,iphone 15 pro max 256gb oferta,1720551,ARS,Buenos Aires,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6125878771,iphone 15 plus 128gb oferta,1123641,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA2383674112,iphone 15 pro max 128gb libre,1384322,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA4276102293,iphone 15 pro max 128gb,1005963,ARS,Córdoba,False,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA6426467786,iphone 15 pro 128gb nuevo sellado,1192012,ARS,Mendoza,True,fulfillment,gold,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3631664525,iphone 15 pro max 256gb libre,1909767,ARS,Salta,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA6816802977,iphone 15 pro max 128gb envio gratis,1891158,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA6854516862,iphone 15 base 128gb oferta,805526,ARS,Mendoza,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA7235304808,iphone 15 plus 256gb nuevo sellado,1130520,ARS,Salta,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA5239880552,iphone 15 pro 256gb garantia oficial,1407692,ARS,Buenos Aires,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA6090497507,iphone 15 pro 128gb full,1275481,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA3316352789,iphone 15 pro 256gb libre,1478997,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA7722747580,iphone 15 pro max 256gb oferta,1629489,ARS,Santa Fe,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA8293343686,iphone 15 plus 256gb envio gratis,1070053,ARS,Mendoza,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA8353150684,iphone 15 base 512gb garantia oficial,1907588,ARS,CABA,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,False
MLA6833450438,iphone 15 base 256gb libre,921286,ARS,CABA,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA7418521669,iphone 15 base 128gb oferta,951618,ARS,CABA,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA6555372035,iphone 15 pro max 128gb,1803858,ARS,Santa Fe,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA3538117506,iphone 15 pro 128gb envio gratis,1185488,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA2398370011,iphone 15 pro 256gb garantia oficial,1436975,ARS,Mendoza,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA2704635186,iphone 15 plus 512gb garantia oficial,1431389,ARS,Santa Fe,True,fulfillment,platinum,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA8121537462,iphone 15 pro max 128gb,1914916,ARS,Mendoza,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro Max,1367461.0,False
MLA1838779531,iphone 15 pro max 256gb nuevo sellado,1612516,ARS,Buenos Aires,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA1952752593,iphone 15 pro max 512gb garantia oficial,2137866,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA1438084342,iphone 15 plus 128gb envio gratis,1036000,ARS,Santa Fe,True,fulfillment,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA8748161386,iphone 15 pro 256gb libre,1568423,ARS,Mendoza,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1144206219,iphone 15 pro max 256gb libre,1749187,ARS,Córdoba,True,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3047814552,iphone 15 plus 256gb envio gratis,1201726,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,False
MLA6748169075,iphone 15 plus 128gb oferta,1048643,ARS,Mendoza,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Plus,1097874.0,False
MLA3118023462,iphone 15 base 128gb full,836255,ARS,Córdoba,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA5869139323,iphone 15 base 256gb nuevo sellado,1084662,ARS,Salta,True,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Base,1040328.0,False
MLA9336874114,iphone 15 pro max 256gb full,1510499,ARS,Salta,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,False
MLA3094641878,iphone 15 pro max 256gb garantia oficial,1062986,ARS,Córdoba,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro Max,1718120.0,True
MLA6413018378,iphone 15 pro max 512gb libre,2059095,ARS,Buenos Aires,True,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Pro Max,2094279.0,False
MLA7025377715,iphone 15 plus 512gb oferta,2507038,ARS,Salta,False,self_service,gold,new,https://articulo.mercadolibre.com.ar/fake,512,Plus,1321646.0,False
MLA9225605469,iphone 15 pro 128gb garantia oficial,1159754,ARS,Córdoba,True,self_service,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Pro,1285616.5,False
MLA2829109203,iphone 15 pro 256gb nuevo sellado,1532091,ARS,Buenos Aires,True,self_service,platinum,new,https://articulo.mercadolibre.com.ar/fake,256,Pro,1495382.5,False
MLA1399595814,iphone 15 base 128gb envio gratis,959478,ARS,Córdoba,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,128,Base,899560.0,False
MLA2946599605,iphone 15 base 512gb oferta,804880,ARS,Buenos Aires,False,fulfillment,silver,new,https://articulo.mercadolibre.com.ar/fake,512,Base,1425569.0,True
MLA4339455463,iphone 15 plus 256gb nuevo sellado,607657,ARS,Córdoba,False,self_service,,new,https://articulo.mercadolibre.com.ar/fake,256,Plus,1291797.0,True
